OBJECTID,FID_ds2676,NVCSName,NVCSLevel,MapClass,MapClassCode,Original_2015,Original_2015_Code,Cov_2015,Dist_2015,Ht_2015,Notes_2015,ID_2015,Habitat,MgmtRegion,Lepidium,CalVegName,CalVegCode,CWHRType,CWHRCode,GlobalRank,StateRank,Rare,CaCode,NVCSAlliance,NVCSGroup,NVCSMG,UID,Acres,Hectares,FID_ucdbuffer,Id,Code,SiteName,Slough,Descriptor,Status,Type,Notes,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area
3482,20889,Sarcocornia pacifica - Crypsis schoenoides,Association,Salicornia pacifica - Crypsis schoenoides Association,8111304,Salicornia pacifica-Crypsis schoenoides Association,350,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.17,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA20889,5.6633992,2.2918963,3,0,BY1,Boynton 1,Boynton,Upper/ pilings on river-left,Current,Trawl, ,3280.833333330000200,3,272.714603410478110,4404.396431472807300
3483,20889,Sarcocornia pacifica - Crypsis schoenoides,Association,Salicornia pacifica - Crypsis schoenoides Association,8111304,Salicornia pacifica-Crypsis schoenoides Association,350,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.17,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA20889,5.6633992,2.2918963,5,0,PT1,Peytonia 1,Peytonia,Upper/ pampas grass river-R,Current,Trawl, ,3280.833333330000200,5,272.714603410478110,4404.396431472807300
3484,20897,Bolboschoenus maritimus,Alliance,Bolboschoenus maritimus Herbaceous Alliance,8111100,Bolboschoenus maritimus Alliance,136,10-25%,Low,0.5-1m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,G4,S3,Y,52.112.00,Bolboschoenus maritimus,Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA20897,8.4034481,3.4007547,3,0,BY1,Boynton 1,Boynton,Upper/ pilings on river-left,Current,Trawl, ,3280.833333330000200,3,200.039550743911460,2019.743880289385700
3485,20897,Bolboschoenus maritimus,Alliance,Bolboschoenus maritimus Herbaceous Alliance,8111100,Bolboschoenus maritimus Alliance,136,10-25%,Low,0.5-1m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,G4,S3,Y,52.112.00,Bolboschoenus maritimus,Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA20897,8.4034481,3.4007547,4,0,BY3,Boynton 3,Boynton,Lower/ pilings on river-right,Current,Trawl, ,3280.833333330000200,4,200.039550743911460,2019.743880289385700
3486,20898,Sarcocornia pacifica (Salicornia depressa),Alliance,Salicornia pacifica (Salicornia depressa) Herbaceous Alliance ,8111300,Salicornia pacifica-Polygonum spp.-Xanthium strumarium-Echinochloa crus-galli Association,364,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,G4,S3,Y,52.215.00,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA20898,1.7096882,0.6918862,3,0,BY1,Boynton 1,Boynton,Upper/ pilings on river-left,Current,Trawl, ,3280.833333330000200,3,678.066486542955320,1923.747481683053800
3487,20898,Sarcocornia pacifica (Salicornia depressa),Alliance,Salicornia pacifica (Salicornia depressa) Herbaceous Alliance ,8111300,Salicornia pacifica-Polygonum spp.-Xanthium strumarium-Echinochloa crus-galli Association,364,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,G4,S3,Y,52.215.00,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA20898,1.7096882,0.6918862,4,0,BY3,Boynton 3,Boynton,Lower/ pilings on river-right,Current,Trawl, ,3280.833333330000200,4,678.066486542955320,1923.747481683053800
3488,20902,Sarcocornia pacifica (Salicornia depressa),Alliance,Salicornia pacifica (Salicornia depressa) Herbaceous Alliance ,8111300,Salicornia pacifica-Polygonum spp.-Xanthium strumarium-Echinochloa crus-galli Association,364,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,G4,S3,Y,52.215.00,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA20902,0.6376029,0.2580287,4,0,BY3,Boynton 3,Boynton,Lower/ pilings on river-right,Current,Trawl, ,3280.833333330000200,4,102.974542310310140,190.741514524664100
3489,20902,Sarcocornia pacifica (Salicornia depressa),Alliance,Salicornia pacifica (Salicornia depressa) Herbaceous Alliance ,8111300,Salicornia pacifica-Polygonum spp.-Xanthium strumarium-Echinochloa crus-galli Association,364,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,G4,S3,Y,52.215.00,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA20902,0.6376029,0.2580287,6,0,PT2,Peytonia 2,Peytonia,Middle/ 3 gates on river-right,Current,Trawl, ,3280.833333330000200,6,102.974542310310140,190.741514524664100
3490,21138,"Sarcocornia pacifica / annual grasses (Polypogon, Hordeum, Lolium)",Association,Salicornia pacifica - Annual Grasses Association,8111302,Salicornia pacifica-Annual Grasses Association,347,25-50%,High,0.5-1m,,Photo interpretation,Leveed (not tidal),3,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.19,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21138,5.0675836,2.0507784,15,0,DV2,Denverton 2,Denverton,Middle/ at seining beach,Current,Trawl/seine,Trawl & seining beach,3280.833333330000200,15,1237.057653961872300,12189.734008363905000
3491,21138,"Sarcocornia pacifica / annual grasses (Polypogon, Hordeum, Lolium)",Association,Salicornia pacifica - Annual Grasses Association,8111302,Salicornia pacifica-Annual Grasses Association,347,25-50%,High,0.5-1m,,Photo interpretation,Leveed (not tidal),3,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.19,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21138,5.0675836,2.0507784,16,0,DV3,Denverton 3,Denverton,Lower/ at Little Honker Sl.,Current,Trawl, ,3280.833333330000200,16,1237.057653961872300,12189.734008363905000
3492,21223,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,50-75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),3,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA21223,0.0871680,0.0352756,15,0,DV2,Denverton 2,Denverton,Middle/ at seining beach,Current,Trawl/seine,Trawl & seining beach,3280.833333330000200,15,107.948406180556860,352.733096492738470
3493,21223,Phragmites australis,Alliance,Phragmites australis Herbaceous Alliance,7111400,Phragmites australis Association,103,50-75%,Not evident,2-5m,,Photo interpretation,Leveed (not tidal),3,Absent,Tule-Cattail,HT,Fresh Emergent Wetland,FEW,G5,S4?,N,41.061.00,Phragmites australis,Arid West freshwater emergent marsh,Western North American Freshwater Marsh,SUMA21223,0.0871680,0.0352756,16,0,DV3,Denverton 3,Denverton,Lower/ at Little Honker Sl.,Current,Trawl, ,3280.833333330000200,16,107.948406180556860,352.733096492738470
3494,21245,Distichlis spicata,Alliance,Distichlis spicata Herbaceous Alliance,8111200,Distichlis spicata Alliance,156,25-50%,Not evident,<0.5m,,Photo interpretation,Leveed (not tidal),3,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,G5,S4,N,41.200.00,Distichlis spicata,Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21245,3.4054451,1.3781347,15,0,DV2,Denverton 2,Denverton,Middle/ at seining beach,Current,Trawl/seine,Trawl & seining beach,3280.833333330000200,15,940.533646117703710,1842.376508164934400
3495,21245,Distichlis spicata,Alliance,Distichlis spicata Herbaceous Alliance,8111200,Distichlis spicata Alliance,156,25-50%,Not evident,<0.5m,,Photo interpretation,Leveed (not tidal),3,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,G5,S4,N,41.200.00,Distichlis spicata,Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21245,3.4054451,1.3781347,16,0,DV3,Denverton 3,Denverton,Lower/ at Little Honker Sl.,Current,Trawl, ,3280.833333330000200,16,940.533646117703710,1842.376508164934400
3496,21755,Cotula coronopifolia,Semi-Natural Association,Cotula coronopifolia Semi-Natural Association ,8112101,Cotula coronopifolia Association,342,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,N,52.211.06,Atriplex prostrata – Cotula coronopifolia,Western North American  disturbed alkaline marsh and meadow,North American Pacific Coastal Salt Marsh,SUMA21755,4.7221694,1.9109942,13,0,GY2,Goodyear 2,Goodyear,Middle/ north of bridge,Current,Trawl, ,3280.833333330000200,13,719.194422256389430,19107.618765501953000
3497,21755,Cotula coronopifolia,Semi-Natural Association,Cotula coronopifolia Semi-Natural Association ,8112101,Cotula coronopifolia Association,342,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,N,52.211.06,Atriplex prostrata – Cotula coronopifolia,Western North American  disturbed alkaline marsh and meadow,North American Pacific Coastal Salt Marsh,SUMA21755,4.7221694,1.9109942,14,0,GY1,Goodyear 1,Goodyear,Upper/ south of bridge,Current,Trawl, ,3280.833333330000200,14,719.194422256389430,19107.618765501953000
3498,21756,Cotula coronopifolia,Semi-Natural Association,Cotula coronopifolia Semi-Natural Association ,8112101,Cotula coronopifolia Association,342,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,N,52.211.06,Atriplex prostrata – Cotula coronopifolia,Western North American  disturbed alkaline marsh and meadow,North American Pacific Coastal Salt Marsh,SUMA21756,2.3085921,0.9342541,13,0,GY2,Goodyear 2,Goodyear,Middle/ north of bridge,Current,Trawl, ,3280.833333330000200,13,510.146450310302610,9341.398735912776800
3499,21756,Cotula coronopifolia,Semi-Natural Association,Cotula coronopifolia Semi-Natural Association ,8112101,Cotula coronopifolia Association,342,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,N,52.211.06,Atriplex prostrata – Cotula coronopifolia,Western North American  disturbed alkaline marsh and meadow,North American Pacific Coastal Salt Marsh,SUMA21756,2.3085921,0.9342541,14,0,GY1,Goodyear 1,Goodyear,Upper/ south of bridge,Current,Trawl, ,3280.833333330000200,14,510.146450310302610,9341.398735912776800
3500,21757,Sarcocornia pacifica - Cotula coronopifolia,Association,Salicornia pacifica - Cotula coronopifolia Association,8111307,Salicornia pacifica-Cotula coronopifolia Association,365,25-50%,Medium,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.16,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21757,2.8650005,1.1594245,13,0,GY2,Goodyear 2,Goodyear,Middle/ north of bridge,Current,Trawl, ,3280.833333330000200,13,572.571419373447500,11592.828952341788000
3501,21757,Sarcocornia pacifica - Cotula coronopifolia,Association,Salicornia pacifica - Cotula coronopifolia Association,8111307,Salicornia pacifica-Cotula coronopifolia Association,365,25-50%,Medium,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.16,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21757,2.8650005,1.1594245,14,0,GY1,Goodyear 1,Goodyear,Upper/ south of bridge,Current,Trawl, ,3280.833333330000200,14,572.571419373447500,11592.828952341788000
3502,21758,Sarcocornia pacifica - Cotula coronopifolia,Association,Salicornia pacifica - Cotula coronopifolia Association,8111307,Salicornia pacifica-Cotula coronopifolia Association,365,25-50%,Medium,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.16,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21758,1.4807158,0.5992244,13,0,GY2,Goodyear 2,Goodyear,Middle/ north of bridge,Current,Trawl, ,3280.833333330000200,13,480.622163572374010,5991.515594087866700
3503,21758,Sarcocornia pacifica - Cotula coronopifolia,Association,Salicornia pacifica - Cotula coronopifolia Association,8111307,Salicornia pacifica-Cotula coronopifolia Association,365,25-50%,Medium,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.16,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21758,1.4807158,0.5992244,14,0,GY1,Goodyear 1,Goodyear,Upper/ south of bridge,Current,Trawl, ,3280.833333330000200,14,480.622163572374010,5991.515594087866700
3504,21759,Cotula coronopifolia,Semi-Natural Association,Cotula coronopifolia Semi-Natural Association ,8112101,Cotula coronopifolia Association,342,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,N,52.211.06,Atriplex prostrata – Cotula coronopifolia,Western North American  disturbed alkaline marsh and meadow,North American Pacific Coastal Salt Marsh,SUMA21759,2.6310172,1.0647349,13,0,GY2,Goodyear 2,Goodyear,Middle/ north of bridge,Current,Trawl, ,3280.833333330000200,13,437.013223139094120,10646.055443131430000
3505,21759,Cotula coronopifolia,Semi-Natural Association,Cotula coronopifolia Semi-Natural Association ,8112101,Cotula coronopifolia Association,342,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,N,52.211.06,Atriplex prostrata – Cotula coronopifolia,Western North American  disturbed alkaline marsh and meadow,North American Pacific Coastal Salt Marsh,SUMA21759,2.6310172,1.0647349,14,0,GY1,Goodyear 1,Goodyear,Upper/ south of bridge,Current,Trawl, ,3280.833333330000200,14,437.013223139094120,10646.055443131430000
3506,21760,Sarcocornia pacifica - Cotula coronopifolia,Association,Salicornia pacifica - Cotula coronopifolia Association,8111307,Salicornia pacifica-Cotula coronopifolia Association,365,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.16,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21760,2.3209612,0.9392596,13,0,GY2,Goodyear 2,Goodyear,Middle/ north of bridge,Current,Trawl, ,3280.833333330000200,13,616.724807636700690,9391.451049930807100
3507,21760,Sarcocornia pacifica - Cotula coronopifolia,Association,Salicornia pacifica - Cotula coronopifolia Association,8111307,Salicornia pacifica-Cotula coronopifolia Association,365,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.16,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21760,2.3209612,0.9392596,14,0,GY1,Goodyear 1,Goodyear,Upper/ south of bridge,Current,Trawl, ,3280.833333330000200,14,616.724807636700690,9391.451049930807100
3508,21761,Sarcocornia pacifica - Cotula coronopifolia,Association,Salicornia pacifica - Cotula coronopifolia Association,8111307,Salicornia pacifica-Cotula coronopifolia Association,365,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.16,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21761,1.0475012,0.4239087,13,0,GY2,Goodyear 2,Goodyear,Middle/ north of bridge,Current,Trawl, ,3280.833333330000200,13,396.085745177553580,4238.569710474679600
3509,21761,Sarcocornia pacifica - Cotula coronopifolia,Association,Salicornia pacifica - Cotula coronopifolia Association,8111307,Salicornia pacifica-Cotula coronopifolia Association,365,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.16,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21761,1.0475012,0.4239087,14,0,GY1,Goodyear 1,Goodyear,Upper/ south of bridge,Current,Trawl, ,3280.833333330000200,14,396.085745177553580,4238.569710474679600
3510,21762,Distichlis spicata - Sarcocornia pacifica,Association,Distichlis spicata - Salicornia pacifica Association,8111205,Distichlis spicata-Salicornia pacifica Association,148,25-50%,Not evident,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,41.200.20,Distichlis spicata,Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21762,1.8939906,0.7664708,13,0,GY2,Goodyear 2,Goodyear,Middle/ north of bridge,Current,Trawl, ,3280.833333330000200,13,1106.394591734500200,7663.776166482169200
3511,21762,Distichlis spicata - Sarcocornia pacifica,Association,Distichlis spicata - Salicornia pacifica Association,8111205,Distichlis spicata-Salicornia pacifica Association,148,25-50%,Not evident,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,41.200.20,Distichlis spicata,Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21762,1.8939906,0.7664708,14,0,GY1,Goodyear 1,Goodyear,Upper/ south of bridge,Current,Trawl, ,3280.833333330000200,14,1106.394591734500200,7663.776166482169200
3512,21763,Sarcocornia pacifica - Cotula coronopifolia,Association,Salicornia pacifica - Cotula coronopifolia Association,8111307,Salicornia pacifica-Cotula coronopifolia Association,365,25-50%,High,<0.5m,,Photo interpretation,Leveed (not tidal),1,Absent,Pickleweed-Cordgrass,HC,Saline Emergent Wetland,SEW,,,Y,52.215.16,Sarcocornia pacifica (Salicornia depressa),Temperate Pacific tidal salt and brackish meadow,North American Pacific Coastal Salt Marsh,SUMA21763,0.3446484,0.1394743,13,0,GY2,Goodyear 2,Goodyear,Middle/ north of bridge,Current,Trawl, ,3280.833333330000200,13,169.267710804146420,1394.572170573701700
